Chip Run Info,D:\Edoardo\1361334043edoardo_hl60_vinc_3nM_mock_vs_48h\ChipRun.bml,1361334043,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,4/24/2016 8:26:16 PM,00:51:17,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S41-A25,mock_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A26,mock_low,Unknown,1,NFYA,Test,14.7741798481212,-1,1,Pass,0.0222468576534276,85.316353521962,999,1,ok
S41-A27,mock_low,Unknown,1,CSK,Test,12.8890734001691,-1,1,Pass,0.0222468576534276,85.7452652884911,999,1,ok
S41-A28,mock_low,Unknown,1,SCML2,Test,18.8915271879966,-1,1,Pass,0.0222468576534276,81.7882481967527,999,1,ok
S41-A29,mock_low,Unknown,1,GAPDH,Test,8.19375721601143,-1,1,Pass,0.0222468576534276,87.3128539449987,999,1,ok
S41-A30,mock_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A31,mock_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A32,mock_low,Unknown,1,NFYA,Test,14.6114799557077,-1,1,Pass,0.0222468576534276,85.2742528976151,999,1,ok
S41-A33,mock_low,Unknown,1,CSK,Test,12.7980535069773,-1,1,Pass,0.0222468576534276,85.6938206305493,999,1,ok
S41-A34,mock_low,Unknown,1,SCML2,Test,20.3013745246195,-1,1,Pass,0.0222468576534276,81.8058046346587,999,1,ok
S41-A35,mock_low,Unknown,1,GAPDH,Test,8.19046931079159,-1,1,Pass,0.0222468576534276,87.2893312278061,999,1,ok
S41-A36,mock_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A37,mock_low,Unknown,1,WNK1,Test,13.6067699418771,-1,1,Pass,0.0222468576534276,83.6201916797102,999,1,ok
S41-A38,mock_low,Unknown,1,IL18,Test,13.8911480499434,-1,1,Pass,0.0222468576534276,80.8170987735134,999,1,ok
S41-A39,mock_low,Unknown,1,GCLC,Test,15.0870574071431,-1,1,Pass,0.0222468576534276,83.2435174117072,999,1,ok
S41-A40,mock_low,Unknown,1,MAPK1,Test,12.7943683921808,-1,1,Pass,0.0222468576534276,85.1082588623026,999,1,ok
S41-A41,mock_low,Unknown,1,MYC,Test,11.4708463860044,-1,1,Pass,0.0222468576534276,79.8166200252268,999,1,ok
S41-A42,mock_low,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S41-A43,mock_low,Unknown,1,WNK1,Test,13.5854801961567,-1,1,Pass,0.0222468576534276,83.6121863618471,999,1,ok
S41-A44,mock_low,Unknown,1,IL18,Test,14.014330670863,-1,1,Pass,0.0222468576534276,80.8241062156367,999,1,ok
S41-A45,mock_low,Unknown,1,GCLC,Test,15.0981673203728,-1,1,Pass,0.0222468576534276,83.24993736402,999,1,ok
S41-A46,mock_low,Unknown,1,MAPK1,Test,12.8183535713313,-1,1,Pass,0.0222468576534276,85.0814840676232,999,1,ok
S41-A47,mock_low,Unknown,1,MYC,Test,11.4827488265397,-1,1,Pass,0.0222468576534276,79.8166289304898,999,1,ok
S41-A48,mock_low,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S41-A54,mock_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S41-A53,mock_low,Unknown,1,MPO,Test,7.95968878011841,-1,1,Pass,0.0222468576534276,87.9206820508095,999,1,ok
S41-A52,mock_low,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A51,mock_low,Unknown,1,SLC7A7,Test,16.8912517200291,-1,1,Pass,0.0222468576534276,81.1034372024079,999,1,ok
S41-A50,mock_low,Unknown,1,BRD4,Test,13.3366709403148,-1,1,Pass,0.0222468576534276,84.8328713300859,999,1,ok
S41-A49,mock_low,Unknown,1,DVL2,Test,16.706353483463,-1,1,Pass,0.0222468576534276,86.6491282681895,999,1,ok
S41-A60,mock_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S41-A59,mock_low,Unknown,1,MPO,Test,7.95536690757222,-1,1,Pass,0.0222468576534276,87.8854025557815,999,1,ok
S41-A58,mock_low,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A57,mock_low,Unknown,1,SLC7A7,Test,17.1119466096543,-1,1,Pass,0.0222468576534276,81.0389959725165,999,1,ok
S41-A56,mock_low,Unknown,1,BRD4,Test,13.3280816916219,-1,1,Pass,0.0222468576534276,84.8365771276527,999,1,ok
S41-A55,mock_low,Unknown,1,DVL2,Test,16.7021802565501,-1,1,Pass,0.0222468576534276,86.5964224925841,999,1,ok
S41-A66,mock_low,Unknown,1,MT2A,Test,13.9742961069023,-1,1,Pass,0.0222468576534276,88.909660984366,999,1,ok
S41-A65,mock_low,Unknown,1,NOTCH1,Test,18.5100724032713,-1,1,Pass,0.0222468576534276,89.1599811398936,999,1,ok
S41-A64,mock_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A63,mock_low,Unknown,1,KRAS,Test,12.9273999379635,-1,1,Pass,0.0222468576534276,75.1409752431073,999,1,ok
S41-A62,mock_low,Unknown,1,KMT2A,Test,16.1963957767683,-1,1,Pass,0.0222468576534276,81.3782048105317,999,1,ok
S41-A61,mock_low,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A72,mock_low,Unknown,1,MT2A,Test,13.9309250457453,-1,1,Pass,0.0222468576534276,88.8900976477848,999,1,ok
S41-A71,mock_low,Unknown,1,NOTCH1,Test,18.9998747648364,-1,1,Pass,0.0222468576534276,89.2910714253433,999,1,ok
S41-A70,mock_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A69,mock_low,Unknown,1,KRAS,Test,13.0111034718226,-1,1,Pass,0.0222468576534276,75.1537922211541,999,1,ok
S41-A68,mock_low,Unknown,1,KMT2A,Test,16.0301154511373,-1,0.997094602953696,Pass,0.0222468576534276,81.3807384361889,999,1,ok
S41-A67,mock_low,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A78,mock_low,Unknown,1,CTNNB,Test,13.6927162599689,-1,1,Pass,0.0222468576534276,83.186692978452,999,1,ok
S41-A77,mock_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A76,mock_low,Unknown,1,PPIA,Test,8.80310951496793,-1,1,Pass,0.0222468576534276,84.0207819361738,999,1,ok
S41-A75,mock_low,Unknown,1,RELA,Test,15.0794630849646,-1,1,Pass,0.0222468576534276,85.3141617025217,999,1,ok
S41-A74,mock_low,Unknown,1,SMYD3,Test,14.6509475897085,-1,1,Pass,0.0222468576534276,81.7208030386463,999,1,ok
S41-A73,mock_low,Unknown,1,UGCG,Test,14.9386821213566,-1,1,Pass,0.0222468576534276,82.1706948484986,999,1,ok
S41-A84,mock_low,Unknown,1,CTNNB,Test,13.7684136233257,-1,1,Pass,0.0222468576534276,83.2646868372858,999,1,ok
S41-A83,mock_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A82,mock_low,Unknown,1,PPIA,Test,8.8006592823155,-1,1,Pass,0.0222468576534276,84.0710728548026,999,1,ok
S41-A81,mock_low,Unknown,1,RELA,Test,15.1387723051052,-1,1,Pass,0.0222468576534276,85.408243628161,999,1,ok
S41-A80,mock_low,Unknown,1,SMYD3,Test,14.6377885191166,-1,1,Pass,0.0222468576534276,81.819284371368,999,1,ok
S41-A79,mock_low,Unknown,1,UGCG,Test,14.97833638088,-1,1,Pass,0.0222468576534276,82.2819726451761,999,1,ok
S41-A90,mock_low,Unknown,1,LRP6,Test,18.9621643184937,-1,1,Pass,0.0222468576534276,86.1838902160162,999,1,ok
S41-A89,mock_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A88,mock_low,Unknown,1,B2M,Test,9.59608393912612,-1,1,Pass,0.0222468576534276,85.4227009521824,999,1,ok
S41-A87,mock_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A86,mock_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A85,mock_low,Unknown,1,SP1,Test,15.1408649917444,-1,1,Pass,0.0222468576534276,86.6996924084626,999,1,ok
S41-A96,mock_low,Unknown,1,LRP6,Test,19.9883332692988,-1,1,Pass,0.0222468576534276,86.6398606985089,999,1,ok
S41-A95,mock_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A94,mock_low,Unknown,1,B2M,Test,9.62063133150298,-1,1,Pass,0.0222468576534276,85.7399264171223,999,1,ok
S41-A93,mock_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A92,mock_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S41-A91,mock_low,Unknown,1,SP1,Test,15.4599319602639,-1,1,Pass,0.0222468576534276,86.9882609083034,999,1,ok
S58-A01,48h_high,Unknown,1,ACTB,Test,13.0220416542659,-1,0.876339460211283,Pass,0.0222468576534276,90.2237179825825,999,1,ok
S58-A02,48h_high,Unknown,1,SP3,Test,13.1926693493502,-1,1,Pass,0.0222468576534276,81.6310540954295,999,1,ok
S58-A03,48h_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A04,48h_high,Unknown,1,RSU1,Test,12.651539302904,-1,1,Pass,0.0222468576534276,82.8983652140143,999,1,ok
S58-A05,48h_high,Unknown,1,IL8,Test,15.1496682667007,-1,1,Pass,0.0222468576534276,82.7938337499481,999,1,ok
S58-A06,48h_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A07,48h_high,Unknown,1,ACTB,Test,13.0342490301258,-1,0.898355562881994,Pass,0.0222468576534276,89.7792409036133,999,1,ok
S58-A08,48h_high,Unknown,1,SP3,Test,13.0229172375117,-1,1,Pass,0.0222468576534276,81.2044976622181,999,1,ok
S58-A09,48h_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A10,48h_high,Unknown,1,RSU1,Test,12.5184002459348,-1,1,Pass,0.0222468576534276,82.6693954366705,999,1,ok
S58-A11,48h_high,Unknown,1,IL8,Test,14.8841180456557,-1,1,Pass,0.0222468576534276,82.6074286683404,999,1,ok
S58-A12,48h_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A13,48h_high,Unknown,1,ABCC4,Test,15.170686320707,-1,1,Pass,0.0222468576534276,80.7181082058154,999,1,ok
S58-A14,48h_high,Unknown,1,YBX1,Test,6.39269155398517,-1,1,Pass,0.0222468576534276,82.192298108384,999,1,ok
S58-A15,48h_high,Unknown,1,PRKCB,Test,14.9098379620808,-1,1,Pass,0.0222468576534276,86.7740567485213,999,1,ok
S58-A16,48h_high,Unknown,1,DDIT4,Test,20.6369409484863,-1,1,Pass,0.0222468576534276,88.7003404381169,999,1,ok
S58-A17,48h_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A18,48h_high,Unknown,1,LRP5,Test,16.2116900841653,-1,1,Pass,0.0222468576534276,84.1222769316263,999,1,ok
S58-A19,48h_high,Unknown,1,ABCC4,Test,15.072132050803,-1,1,Pass,0.0222468576534276,80.6576629262794,999,1,ok
S58-A20,48h_high,Unknown,1,YBX1,Test,6.36733471057479,-1,1,Pass,0.0222468576534276,82.1075882734321,999,1,ok
S58-A21,48h_high,Unknown,1,PRKCB,Test,14.9851204398197,-1,1,Pass,0.0222468576534276,86.6829283815609,999,1,ok
S58-A22,48h_high,Unknown,1,DDIT4,Test,21.5790019756228,-1,1,Pass,0.0222468576534276,89.0636102973539,999,1,ok
S58-A23,48h_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A24,48h_high,Unknown,1,LRP5,Test,15.9301846606967,-1,1,Pass,0.0222468576534276,84.0211626541552,999,1,ok
S58-A25,48h_high,Unknown,1,ABCC5,Test,14.7224717565734,-1,1,Pass,0.0222468576534276,84.263623447205,999,1,ok
S58-A26,48h_high,Unknown,1,NFYA,Test,13.1123021466066,-1,1,Pass,0.0222468576534276,85.4370929811474,999,1,ok
S58-A27,48h_high,Unknown,1,CSK,Test,11.7057804429061,-1,1,Pass,0.0222468576534276,85.8401591412478,999,1,ok
S58-A28,48h_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A29,48h_high,Unknown,1,GAPDH,Test,6.78224484485798,-1,1,Pass,0.0222468576534276,87.3894733130998,999,1,ok
S58-A30,48h_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A31,48h_high,Unknown,1,ABCC5,Test,14.9553845636338,-1,1,Pass,0.0222468576534276,84.1953143129911,999,1,ok
S58-A32,48h_high,Unknown,1,NFYA,Test,13.1493947678304,-1,1,Pass,0.0222468576534276,85.3628073099798,999,1,ok
S58-A33,48h_high,Unknown,1,CSK,Test,11.8338536272995,-1,1,Pass,0.0222468576534276,85.7853067869895,999,1,ok
S58-A34,48h_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A35,48h_high,Unknown,1,GAPDH,Test,6.75493336368318,-1,1,Pass,0.0222468576534276,87.361795093107,999,1,ok
S58-A36,48h_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A37,48h_high,Unknown,1,WNK1,Test,12.981456178133,-1,1,Pass,0.0222468576534276,83.7646721419428,999,1,ok
S58-A38,48h_high,Unknown,1,IL18,Test,17.6756952078483,-1,1,Pass,0.0222468576534276,80.9790003257213,999,1,ok
S58-A39,48h_high,Unknown,1,GCLC,Test,14.0672768363922,-1,1,Pass,0.0222468576534276,83.3706951075228,999,1,ok
S58-A40,48h_high,Unknown,1,MAPK1,Test,11.7541224816307,-1,1,Pass,0.0222468576534276,85.182155210617,999,1,ok
S58-A41,48h_high,Unknown,1,MYC,Test,9.09417780216855,-1,1,Pass,0.0222468576534276,79.906325153698,999,1,ok
S58-A42,48h_high,Unknown,1,OCT4,Test,27.8747853829639,-1,0,Fail,0.0222468576534276,999,999,0,miss
S58-A43,48h_high,Unknown,1,WNK1,Test,13.1265152223933,-1,1,Pass,0.0222468576534276,83.7526144049905,999,1,ok
S58-A44,48h_high,Unknown,1,IL18,Test,18.4334235249265,-1,1,Pass,0.0222468576534276,80.8986960372449,999,1,ok
S58-A45,48h_high,Unknown,1,GCLC,Test,14.0816277728275,-1,1,Pass,0.0222468576534276,83.3402652495572,999,1,ok
S58-A46,48h_high,Unknown,1,MAPK1,Test,11.8133622174947,-1,1,Pass,0.0222468576534276,85.1703367799037,999,1,ok
S58-A47,48h_high,Unknown,1,MYC,Test,9.10286451878705,-1,1,Pass,0.0222468576534276,79.8827825479774,999,1,ok
S58-A48,48h_high,Unknown,1,OCT4,Test,28.6497005585033,-1,0,Fail,0.0222468576534276,999,999,0,miss
S58-A54,48h_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S58-A53,48h_high,Unknown,1,MPO,Test,6.0167856991324,-1,1,Pass,0.0222468576534276,88.0101829817473,999,1,ok
S58-A52,48h_high,Unknown,1,EZH1,Test,11.789752014767,-1,1,Pass,0.0222468576534276,82.6063616866475,999,1,ok
S58-A51,48h_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A50,48h_high,Unknown,1,BRD4,Test,11.0426139392278,-1,1,Pass,0.0222468576534276,84.9484640551021,999,1,ok
S58-A49,48h_high,Unknown,1,DVL2,Test,15.6084495393565,-1,1,Pass,0.0222468576534276,86.6919886941281,999,1,ok
S58-A60,48h_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S58-A59,48h_high,Unknown,1,MPO,Test,6.06366271049926,-1,1,Pass,0.0222468576534276,87.9688592578481,999,1,ok
S58-A58,48h_high,Unknown,1,EZH1,Test,11.7922066800504,-1,1,Pass,0.0222468576534276,82.4675059459132,999,1,ok
S58-A57,48h_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A56,48h_high,Unknown,1,BRD4,Test,11.1694427256118,-1,1,Pass,0.0222468576534276,84.9248328089744,999,1,ok
S58-A55,48h_high,Unknown,1,DVL2,Test,15.7411256381033,-1,1,Pass,0.0222468576534276,86.723025610081,999,1,ok
S58-A66,48h_high,Unknown,1,MT2A,Test,12.2417257634082,-1,1,Pass,0.0222468576534276,89.0361356451019,999,1,ok
S58-A65,48h_high,Unknown,1,NOTCH1,Test,19.3873084506153,-1,1,Pass,0.0222468576534276,89.3752023368101,999,1,ok
S58-A64,48h_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A63,48h_high,Unknown,1,KRAS,Test,14.2871610283337,-1,1,Pass,0.0222468576534276,75.168970645003,999,1,ok
S58-A62,48h_high,Unknown,1,KMT2A,Test,17.637825056084,-1,1,Pass,0.0222468576534276,81.5801783746381,999,1,ok
S58-A61,48h_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0222468576534276,68.5280553752268,999,1,no peak
S58-A72,48h_high,Unknown,1,MT2A,Test,12.134980075918,-1,1,Pass,0.0222468576534276,89.059150853086,999,1,ok
S58-A71,48h_high,Unknown,1,NOTCH1,Test,20.9443256458162,-1,1,Pass,0.0222468576534276,89.3833116559554,999,1,ok
S58-A70,48h_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A69,48h_high,Unknown,1,KRAS,Test,14.3217836802345,-1,1,Pass,0.0222468576534276,75.1986049366914,999,1,ok
S58-A68,48h_high,Unknown,1,KMT2A,Test,17.7306606561258,-1,1,Pass,0.0222468576534276,81.4163669565366,999,1,ok
S58-A67,48h_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0222468576534276,68.3751529217731,999,1,no peak
S58-A78,48h_high,Unknown,1,CTNNB,Test,14.024277738883,-1,1,Pass,0.0222468576534276,83.1656645091637,999,1,ok
S58-A77,48h_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A76,48h_high,Unknown,1,PPIA,Test,7.73800938464715,-1,1,Pass,0.0222468576534276,84.0984601109303,999,1,ok
S58-A75,48h_high,Unknown,1,RELA,Test,12.7653407320418,-1,1,Pass,0.0222468576534276,85.4394630337559,999,1,ok
S58-A74,48h_high,Unknown,1,SMYD3,Test,15.9898372773987,-1,1,Pass,0.0222468576534276,81.8471079996353,999,1,ok
S58-A73,48h_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A84,48h_high,Unknown,1,CTNNB,Test,14.0782904098115,-1,1,Pass,0.0222468576534276,83.1841493142378,999,1,ok
S58-A83,48h_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A82,48h_high,Unknown,1,PPIA,Test,7.7348223354738,-1,1,Pass,0.0222468576534276,84.1582275641083,999,1,ok
S58-A81,48h_high,Unknown,1,RELA,Test,12.7513110405623,-1,1,Pass,0.0222468576534276,85.6205385671323,999,1,ok
S58-A80,48h_high,Unknown,1,SMYD3,Test,16.0770784353921,-1,1,Pass,0.0222468576534276,81.7934775047372,999,1,ok
S58-A79,48h_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A90,48h_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A89,48h_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A88,48h_high,Unknown,1,B2M,Test,9.5930949378518,-1,1,Pass,0.0222468576534276,85.5872449287455,999,1,ok
S58-A87,48h_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A86,48h_high,Unknown,1,SLCO3A1,Test,16.2155017785282,-1,1,Pass,0.0222468576534276,83.8790068914921,999,1,ok
S58-A85,48h_high,Unknown,1,SP1,Test,14.2043328029279,-1,1,Pass,0.0222468576534276,86.703485248454,999,1,double
S58-A96,48h_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A95,48h_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A94,48h_high,Unknown,1,B2M,Test,9.62535212599608,-1,1,Pass,0.0222468576534276,85.7996099898654,999,1,ok
S58-A93,48h_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S58-A92,48h_high,Unknown,1,SLCO3A1,Test,16.292590844362,-1,1,Pass,0.0222468576534276,84.167975012881,999,1,ok
S58-A91,48h_high,Unknown,1,SP1,Test,14.2568743072357,-1,1,Pass,0.0222468576534276,86.9545293511359,999,1,double
S40-A01,mock_low,Unknown,1,ACTB,Test,12.9775873058016,-1,0.963670262752138,Pass,0.0222468576534276,90.2546961778026,999,1,ok
S40-A02,mock_low,Unknown,1,SP3,Test,12.5787275434189,-1,1,Pass,0.0222468576534276,81.4614643466957,999,1,ok
S40-A03,mock_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A04,mock_low,Unknown,1,RSU1,Test,12.7791343602567,-1,1,Pass,0.0222468576534276,82.9082731293374,999,1,ok
S40-A05,mock_low,Unknown,1,IL8,Test,11.6347302837728,-1,1,Pass,0.0222468576534276,82.8052491365164,999,1,ok
S40-A06,mock_low,Unknown,1,FZD7,Test,17.3441206507558,-1,1,Pass,0.0222468576534276,80.9562529227613,999,1,ok
S40-A07,mock_low,Unknown,1,ACTB,Test,13.0452680840046,-1,0.872952185021472,Pass,0.0222468576534276,89.7731872143184,999,1,ok
S40-A08,mock_low,Unknown,1,SP3,Test,12.2615005224104,-1,1,Pass,0.0222468576534276,81.1522531457212,999,1,ok
S40-A09,mock_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A10,mock_low,Unknown,1,RSU1,Test,12.5970243349983,-1,1,Pass,0.0222468576534276,82.6979508138209,999,1,ok
S40-A11,mock_low,Unknown,1,IL8,Test,11.6191633146808,-1,1,Pass,0.0222468576534276,82.5925808522253,999,1,ok
S40-A12,mock_low,Unknown,1,FZD7,Test,17.2951830845954,-1,1,Pass,0.0222468576534276,80.7991418819133,999,1,ok
S40-A13,mock_low,Unknown,1,ABCC4,Test,13.4721123029477,-1,1,Pass,0.0222468576534276,80.6756753871149,999,1,ok
S40-A14,mock_low,Unknown,1,YBX1,Test,6.43894673969066,-1,1,Pass,0.0222468576534276,82.1647270615139,999,1,ok
S40-A15,mock_low,Unknown,1,PRKCB,Test,12.4831229776349,-1,1,Pass,0.0222468576534276,86.7391201191179,999,1,ok
S40-A16,mock_low,Unknown,1,DDIT4,Test,17.101391486404,-1,1,Pass,0.0222468576534276,87.6127912590225,999,1,ok
S40-A17,mock_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A18,mock_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A19,mock_low,Unknown,1,ABCC4,Test,13.2495969219921,-1,1,Pass,0.0222468576534276,80.6091541007083,999,1,ok
S40-A20,mock_low,Unknown,1,YBX1,Test,6.36961763295659,-1,1,Pass,0.0222468576534276,82.0716343309169,999,1,ok
S40-A21,mock_low,Unknown,1,PRKCB,Test,12.4531367219106,-1,1,Pass,0.0222468576534276,86.6461638240162,999,1,ok
S40-A22,mock_low,Unknown,1,DDIT4,Test,17.3612636277452,-1,1,Pass,0.0222468576534276,87.4446540511656,999,1,ok
S40-A23,mock_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A24,mock_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A25,mock_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A26,mock_low,Unknown,1,NFYA,Test,13.8543930055987,-1,1,Pass,0.0222468576534276,85.4007391881402,999,1,ok
S40-A27,mock_low,Unknown,1,CSK,Test,11.3961276028901,-1,1,Pass,0.0222468576534276,85.7691973534791,999,1,ok
S40-A28,mock_low,Unknown,1,SCML2,Test,15.4723967297552,-1,1,Pass,0.0222468576534276,81.7724417058555,999,1,ok
S40-A29,mock_low,Unknown,1,GAPDH,Test,7.22020995098528,-1,1,Pass,0.0222468576534276,87.3470997360672,999,1,ok
S40-A30,mock_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A31,mock_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A32,mock_low,Unknown,1,NFYA,Test,13.7417327093812,-1,1,Pass,0.0222468576534276,85.3349940320573,999,1,ok
S40-A33,mock_low,Unknown,1,CSK,Test,11.4071896154411,-1,1,Pass,0.0222468576534276,85.7365694374706,999,1,ok
S40-A34,mock_low,Unknown,1,SCML2,Test,15.5077993553316,-1,1,Pass,0.0222468576534276,81.749942093003,999,1,ok
S40-A35,mock_low,Unknown,1,GAPDH,Test,7.19584280256499,-1,1,Pass,0.0222468576534276,87.3122888907072,999,1,ok
S40-A36,mock_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S40-A37,mock_low,Unknown,1,WNK1,Test,13.1605754215996,-1,1,Pass,0.0222468576534276,83.7402573490781,999,1,ok
S40-A38,mock_low,Unknown,1,IL18,Test,14.6814169756466,-1,1,Pass,0.0222468576534276,80.9174590532756,999,1,ok
S40-A39,mock_low,Unknown,1,GCLC,Test,13.5650885016023,-1,1,Pass,0.0222468576534276,83.2584223782684,999,1,ok
S40-A40,mock_low,Unknown,1,MAPK1,Test,11.7053809275517,-1,1,Pass,0.0222468576534276,85.1364932423406,999,1,ok
S40-A41,mock_low,Unknown,1,MYC,Test,9.57049097124983,-1,1,Pass,0.0222468576534276,79.8541407158784,999,1,ok
S40-A42,mock_low,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S40-A43,mock_low,Unknown,1,WNK1,Test,13.0410271355593,-1,1,Pass,0.0222468576534276,83.7076232076191,999,1,ok
